"","PlacetteID","rcp","Annee","Mois","Tmin","Tmax","PTot"
"296",400202303,"RCP45",2015,8,13.4,22.9613,80.2
"297",400202303,"RCP45",2015,9,9.27,20.1067,51.8
"298",400202303,"RCP45",2015,10,-0.9,6.96129,75.9
"299",400202303,"RCP45",2015,11,-3.44333,2.43667,81
"300",400202303,"RCP45",2015,12,-6.98387,-1.60323,90.8
"301",400202303,"RCP45",2016,1,-15.3968,-7.43548,70.1
"302",400202303,"RCP45",2016,2,-18.1793,-7.53103,98.3
"303",400202303,"RCP45",2016,3,-12.2774,-1.57419,121.3
"304",400202303,"RCP45",2016,4,-7.79333,4.36667,40.6
"305",400202303,"RCP45",2016,5,3.61613,16,71.5
"306",400202303,"RCP45",2016,6,9.37667,20.43,131.7
"307",400202303,"RCP45",2016,7,11.7129,21.7323,161.1
"308",400202303,"RCP45",2016,8,12.1839,23.1774,78.9
"309",400202303,"RCP45",2016,9,7.32667,18.11,82.5
"310",400202303,"RCP45",2016,10,1.62903,9.74194,132.5
"311",400202303,"RCP45",2016,11,-1.83667,2.88,88.5
"312",400202303,"RCP45",2016,12,-14.8355,-7.09032,90.4
"313",400202303,"RCP45",2017,1,-15.2194,-6.37742,53.1
"314",400202303,"RCP45",2017,2,-16.3357,-6.44286,46.2
"315",400202303,"RCP45",2017,3,-14.5613,-3.92903,100.4
"316",400202303,"RCP45",2017,4,-2.55667,6.72,74.2
"317",400202303,"RCP45",2017,5,3.69355,14.1581,140.9
"318",400202303,"RCP45",2017,6,9.19667,20.63,88
"319",400202303,"RCP45",2017,7,10.6,22.8871,57.2
"320",400202303,"RCP45",2017,8,10.0774,20.4516,131.9
"321",400202303,"RCP45",2017,9,8.82,18.3933,75.2
"322",400202303,"RCP45",2017,10,3.40323,12.8129,164.5
"323",400202303,"RCP45",2017,11,-8.03333,-0.43,99.1
"324",400202303,"RCP45",2017,12,-17.2032,-10.4516,89.2
"325",400202303,"RCP45",2018,1,-20.4806,-10.4677,112.7
"326",400202303,"RCP45",2018,2,-16.3679,-4.90714,54.8
"327",400202303,"RCP45",2018,3,-8.54839,0.0677419,76.8
"328",400202303,"RCP45",2018,4,-6.36,4.19333,104.7
"329",400202303,"RCP45",2018,5,1.31935,15.171,72.7
"330",400202303,"RCP45",2018,6,7.36,20.1833,54.7
"331",400202303,"RCP45",2018,7,13.4032,25.8742,79
"332",400202303,"RCP45",2018,8,12.9387,24.0613,87.8
"333",400202303,"RCP45",2018,9,6.47333,17.5767,104
"334",400202303,"RCP45",2018,10,-1.80323,4.49355,120.1
"335",400202303,"RCP45",2018,11,-7.95333,-2.72333,142.7
"336",400202303,"RCP45",2018,12,-15.3129,-7.0871,66.8
"337",400202303,"RCP45",2019,1,-21.6484,-11.2516,79.5
"338",400202303,"RCP45",2019,2,-18.7036,-8.86786,68
"339",400202303,"RCP45",2019,3,-13.029,-1.45484,61.9
"340",400202303,"RCP45",2019,4,-4.28,4.85333,110.2
"341",400202303,"RCP45",2019,5,1.30968,12.6871,91
"342",400202303,"RCP45",2019,6,7.16667,19.6967,77.6
"343",400202303,"RCP45",2019,7,12.1032,25.0258,82.7
"344",400202303,"RCP45",2019,8,10.5806,22.3226,50.9
"345",400202303,"RCP45",2019,9,5.58,14.9267,145.3
"346",400202303,"RCP45",2019,10,1.11935,9.23226,113.4
"347",400202303,"RCP45",2019,11,-8.37333,-1.70333,46.1
"348",400202303,"RCP45",2019,12,-14.2613,-5.37742,39.3
"349",400202303,"RCP45",2020,1,-16.0258,-7.42581,52
"350",400202303,"RCP45",2020,2,-16.5897,-5.53793,86.3
"351",400202303,"RCP45",2020,3,-12.0548,-0.503226,116.4
"352",400202303,"RCP45",2020,4,-5.25333,4.80333,71.6
"353",400202303,"RCP45",2020,5,2.07742,13.9484,77.2
"354",400202303,"RCP45",2020,6,8.98,22.47,77.9
"355",400202303,"RCP45",2020,7,13.3226,24.4935,114.4
"356",400202303,"RCP45",2020,8,11.0613,22.0903,129.9
"357",400202303,"RCP45",2020,9,6,16.0267,106.4
"358",400202303,"RCP45",2020,10,-0.383871,6.78065,117.2
"359",400202303,"RCP45",2020,11,-4.55,3.19,48.2
"360",400202303,"RCP45",2020,12,-10.9774,-3.37097,69.7
"361",400202303,"RCP45",2021,1,-13.3613,-7.41613,38.3
"362",400202303,"RCP45",2021,2,-15.625,-6.25,48.1
"363",400202303,"RCP45",2021,3,-11.029,1.03548,77.8
"364",400202303,"RCP45",2021,4,-2.22333,8.71,61.2
"365",400202303,"RCP45",2021,5,2.53226,15.471,72.6
"366",400202303,"RCP45",2021,6,10.0033,21.8967,103.7
"367",400202303,"RCP45",2021,7,10.1806,22.2387,76.3
"368",400202303,"RCP45",2021,8,13.0677,25.7258,22.8
"369",400202303,"RCP45",2021,9,8.04667,17.3067,101.9
"370",400202303,"RCP45",2021,10,3.70968,12.0935,72.7
"371",400202303,"RCP45",2021,11,-4.19667,1.85,58
"372",400202303,"RCP45",2021,12,-14.9194,-6.14194,53.5
"373",400202303,"RCP45",2022,1,-24.8742,-13.4774,39.3
"374",400202303,"RCP45",2022,2,-20.2286,-8.41429,77.5
"375",400202303,"RCP45",2022,3,-11.6,-2.74839,111
"376",400202303,"RCP45",2022,4,-3.19,6.29,109.5
"377",400202303,"RCP45",2022,5,2.93871,17.2387,100.2
"378",400202303,"RCP45",2022,6,8.68,20.3567,185.3
"379",400202303,"RCP45",2022,7,11.8806,23.3742,71.5
"380",400202303,"RCP45",2022,8,11.8774,23.2355,88.2
"381",400202303,"RCP45",2022,9,6.68333,17.7033,45.5
"382",400202303,"RCP45",2022,10,2.67419,13.1548,78.8
"383",400202303,"RCP45",2022,11,-4.28,2.67,93.9
"384",400202303,"RCP45",2022,12,-10.6774,-3.56129,127.6
"385",400202303,"RCP45",2023,1,-14.8871,-6.23548,49.7
"386",400202303,"RCP45",2023,2,-19.6286,-7.37857,50
"387",400202303,"RCP45",2023,3,-9.82258,0.332258,43.5
"388",400202303,"RCP45",2023,4,-3.01333,7.66333,53.8
"389",400202303,"RCP45",2023,5,2.92258,15.4032,66.4
"390",400202303,"RCP45",2023,6,9.31333,20.3833,106.5
"391",400202303,"RCP45",2023,7,14.0161,24.5258,248.3
"392",400202303,"RCP45",2023,8,10.729,20.1968,163.5
"393",400202303,"RCP45",2023,9,8.92333,20.3333,93.8
"394",400202303,"RCP45",2023,10,4.95484,12.8484,121.8
"395",400202303,"RCP45",2023,11,-7.24333,-0.333333,51.1
"396",400202303,"RCP45",2023,12,-9.86129,-2.54194,61.6
"397",400202303,"RCP45",2024,1,-15.8355,-7.48065,95.5
"398",400202303,"RCP45",2024,2,-14.4448,-3.73103,25.5
"399",400202303,"RCP45",2024,3,-8.2,1.90323,53.7
"400",400202303,"RCP45",2024,4,-3.24,8.01667,77.2
"401",400202303,"RCP45",2024,5,4.77419,17.429,37.4
"402",400202303,"RCP45",2024,6,10.6267,22.6667,95.7
"403",400202303,"RCP45",2024,7,13.8935,25.3032,43.5
