Annee;PlacetteID;origTreeID;Espece;GrEspece;Etat;Nombre;DHPcm;Veg_Pot;Type_Eco;reg_eco;Altitude;PTot;TMoy;milieu;sdom_bio;hauteur_pred;vol_dm3
2044;P700200801;45;MEL;MEL;vivant;0.004089919;11.79121131;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;26.55425885;97.42620791
2044;P700200801;46;PEU;PEU;vivant;1.232151009;11.18809856;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;22.80379629;66.17681024
2044;P700200801;47;PIG;PIG;vivant;0.016590736;10.97495974;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;28.28923843;87.10079506
2044;P700200801;48;PIN;PIN;vivant;0.001416757;12.25428501;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;19.7753677;86.05484291
2044;P700200801;49;PRP;PRP;vivant;0.014878851;10.77114354;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;18.4296472;NA
2044;P700200801;50;SAB;SAB;vivant;2.232912447;11.65516518;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;17.93834576;65.08472954
2044;P700200801;51;SAL;SAL;vivant;0.006108638;10.90610253;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;18.52813154;NA
2044;P700200801;52;THO;THO;vivant;0.003510857;11.77456861;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;11.56121566;43.1224471
2044;P700200801;53;EPB;EPX;vivant;0.044527295;12.00204011;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;19.05026299;76.99968486
2044;P700200801;54;NA;AUT;vivant;0.019037792;10.20496033;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;16.1585966;30.97198609
2044;P700200801;55;BOP;BOP;vivant;0.824874258;10.01702897;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;17.85886052;33.21189323
2044;P700200801;56;EPN;EPX;vivant;2.337400191;10.26563618;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;17.32434722;41.70999446
2044;P700200801;57;ERR;ERR;vivant;0.105014989;10.02301068;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;18.91363242;28.82880729
2044;P700200801;58;MEL;MEL;vivant;0.002572178;10.63626923;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;25.30090603;66.26891253
2044;P700200801;59;PEU;PEU;vivant;1.393140069;10.25845543;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;21.91227678;45.62993629
