Annee;PlacetteID;origTreeID;Espece;GrEspece;Etat;Nombre;DHPcm;Veg_Pot;Type_Eco;reg_eco;Altitude;PTot;TMoy;milieu;sdom_bio;hauteur_pred;vol_dm3
2044;P700200801;38;PET;PEU;vivant;0.5944986698003366;13.571240401756095;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;15.760260257275544;81.87820449798232
2044;P700200801;39;PET;PEU;vivant;0.6358663804144147;19.414911826058752;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;18.363917862278107;224.4308389619402
2044;P700200801;40;PET;PEU;vivant;0.5989437718633991;13.903020923609457;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;15.937464352815422;88.27507714423629
2044;P700200801;41;NA;AUT;vivant;0.04849324313251457;11.907407142392191;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;11.658842208588789;39.64639032316579
2044;P700200801;42;BOP;BOP;vivant;0.548939496484021;11.465878695511172;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;12.800648324110437;40.11557179049933
2044;P700200801;43;NA;EPX;vivant;2.6184665995518395;13.311385198398291;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;13.457659711644968;72.22404602975459
2044;P700200801;44;ERR;ERR;vivant;0.13609286396436665;11.931060873402862;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;12.761260167939145;39.31388392654805
2044;P700200801;45;MEL;MEL;vivant;0.023303200436357044;13.949817185777626;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;16.795935137269996;97.0520540761573
2044;P700200801;46;PEU;PEU;vivant;2.416222237906701;12.18675184526686;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;14.973119187997789;57.30341272208292
2044;P700200801;47;PIG;PIG;vivant;0.0811118450110898;12.505168089043444;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;15.698885588970928;71.64965775277459
2044;P700200801;48;PIN;PIN;vivant;0.010462401936636443;14.87284732587749;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;12.956233082527998;92.87017954344051
2044;P700200801;49;PRP;PRP;vivant;0.030794655987620236;11.16074089540319;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;12.64652742801638;NA
2044;P700200801;50;SAB;SAB;vivant;2.181731285255147;12.732001781549009;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;12.27222701219055;57.22875373651323
2044;P700200801;51;SAL;SAL;vivant;0.017831188198753317;10.985608041754109;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;12.55640966884029;NA
2044;P700200801;52;THO;THO;vivant;0.018725622544720828;12.753430329108015;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;8.46782245930182;39.61208043257891
2044;P700200801;53;NA;AUT;vivant;0.0375877124403933;10.304867472893;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;10.974542698620189;21.95472491991536
2044;P700200801;54;BOP;BOP;vivant;0.550658962212594;10.0999439324645;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;12.080976139328138;23.319502939673647
2044;P700200801;55;NA;EPX;vivant;2.75333290731316;10.371029440114;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;11.241101252241247;28.138587090782355
2044;P700200801;56;ERR;ERR;vivant;0.104139107245189;10.1064664909469;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;11.872151056446796;18.87196013575646
2044;P700200801;57;MEL;MEL;vivant;0.00822471853140355;10.7751740040435;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;14.665855234461873;40.22602465900074
2044;P700200801;58;PEU;PEU;vivant;2.33479639293463;10.3631994340023;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;13.802657947801674;29.991941912102963
2044;P700200801;59;PIG;PIG;vivant;0.0323552457316334;10.4270410520999;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;14.270129412720639;36.70637886096377
2044;P700200801;60;PIN;PIN;vivant;0.00364399981797308;11.7536549599207;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;11.100351090513236;42.77968359195175
2044;P700200801;61;PRP;PRP;vivant;0.0307066389106764;9.86890939358305;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;11.951219538348433;NA
2044;P700200801;62;SAB;SAB;vivant;2.90707152056925;10.1902056540585;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;10.4964057438119;24.08338185088106
2044;P700200801;63;SAL;SAL;vivant;0.0129049735609584;10.0050275035261;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;12.027968301893523;NA
2044;P700200801;64;THO;THO;vivant;0.00689883650133789;10.3140205741423;RS2;RS21;5c;481;900;1.2999999523162842;1;5O;7.413541773418022;17.718150764128833
