PlacetteID;Latitude;Longitude;Altitude;Sdom_Bio;Reg_Eco;Type_Eco;Cl_Drai;Espece;Etat;DHPcm;Nombre;Hauteur;Annee;Type_Eco_Photo;Age;Veg_Pot;origTreeID;sand_015cm;Pente;cec_015cm;Exposition;TMoy;PTot
8807104;49.222306;-71.551996;580;5O;5b;RS25;30;EPN;10;14;2;NA;2000;RS22;50;RS2;7;60;5;5;5;5;900
8807104;49.222306;-71.551996;580;5O;5b;RS25;30;SAB;10;14;2;NA;2000;RS22;50;RS2;8;60;5;5;5;5;900
8807104;49.222306;-71.551996;580;5O;5b;RS25;30;EPN;10;12;4;NA;2000;RS22;50;RS2;9;60;5;5;5;5;900
8807104;49.222306;-71.551996;580;5O;5b;RS25;30;SAB;10;12;1;NA;2000;RS22;50;RS2;10;60;5;5;5;5;900
8807104;49.222306;-71.551996;580;5O;5b;RS25;30;EPN;10;10;6;NA;2000;RS22;50;RS2;11;60;5;5;5;5;900
8807104;49.222306;-71.551996;580;5O;5b;RS25;30;SAB;10;10;4;NA;2000;RS22;50;RS2;12;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;EPN;10;26;1;NA;2000;RS22;50;RS2;1;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;EPN;10;24;1;NA;2000;RS22;50;RS2;2;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;EPN;10;20;3;NA;2000;RS22;50;RS2;3;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;EPN;10;18;4;NA;2000;RS22;50;RS2;4;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;EPN;10;16;3;NA;2000;RS22;50;RS2;5;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;EPN;10;14;15;NA;2000;RS22;50;RS2;6;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;SAB;10;14;1;NA;2000;RS22;50;RS2;7;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;BOP;10;12;1;NA;2000;RS22;50;RS2;8;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;EPN;10;12;8;NA;2000;RS22;50;RS2;9;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;SAB;10;12;3;NA;2000;RS22;50;RS2;10;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;SAB;10;12;1;NA;2000;RS22;50;RS2;11;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;EPN;10;10;8;NA;2000;RS22;50;RS2;12;60;5;5;5;5;900
8807201;49.217094;-71.53268;529;5O;5b;RS22;40;SAB;10;10;5;NA;2000;RS22;50;RS2;13;60;5;5;5;5;900
8807401;49.203237;-71.634129;462;5O;5b;RS22;30;SAB;10;18;1;NA;2000;RS22;30;RS2;1;60;5;5;5;5;900
8807401;49.203237;-71.634129;462;5O;5b;RS22;30;BOP;10;14;4;NA;2000;RS22;30;RS2;2;60;5;5;5;5;900
8807401;49.203237;-71.634129;462;5O;5b;RS22;30;EPN;10;14;3;NA;2000;RS22;30;RS2;3;60;5;5;5;5;900
8807401;49.203237;-71.634129;462;5O;5b;RS22;30;SAB;10;14;4;NA;2000;RS22;30;RS2;4;60;5;5;5;5;900
8807401;49.203237;-71.634129;462;5O;5b;RS22;30;BOP;10;12;6;NA;2000;RS22;30;RS2;5;60;5;5;5;5;900
8807401;49.203237;-71.634129;462;5O;5b;RS22;30;EPN;10;12;5;NA;2000;RS22;30;RS2;6;60;5;5;5;5;900
8807401;49.203237;-71.634129;462;5O;5b;RS22;30;SAB;10;12;6;NA;2000;RS22;30;RS2;7;60;5;5;5;5;900
8807401;49.203237;-71.634129;462;5O;5b;RS22;30;BOP;10;10;7;NA;2000;RS22;30;RS2;8;60;5;5;5;5;900
8807401;49.203237;-71.634129;462;5O;5b;RS22;30;EPN;10;10;5;NA;2000;RS22;30;RS2;9;60;5;5;5;5;900
8807401;49.203237;-71.634129;462;5O;5b;RS22;30;SAB;10;10;5;NA;2000;RS22;30;RS2;10;60;5;5;5;5;900
8807401;49.203237;-71.634129;462;5O;5b;RS22;30;SAB;10;10;1;NA;2000;RS22;30;RS2;11;60;5;5;5;5;900
8807701;49.2755;-71.472724;488;5O;5b;RS20;30;EPN;10;14;5;NA;2000;RE20;JIN;RS2;1;60;5;5;5;5;900
8807701;49.2755;-71.472724;488;5O;5b;RS20;30;EPN;10;12;12;NA;2000;RE20;JIN;RS2;2;60;5;5;5;5;900
8807701;49.2755;-71.472724;488;5O;5b;RS20;30;EPN;10;10;7;NA;2000;RE20;JIN;RS2;3;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;EPN;10;26;1;NA;2000;RE20;JIN;RS2;1;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;EPN;10;24;1;NA;2000;RE20;JIN;RS2;2;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;EPN;10;22;5;NA;2000;RE20;JIN;RS2;3;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;BOP;10;20;1;NA;2000;RE20;JIN;RS2;4;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;EPN;10;20;4;NA;2000;RE20;JIN;RS2;5;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;EPN;10;18;3;NA;2000;RE20;JIN;RS2;6;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;BOP;10;16;1;NA;2000;RE20;JIN;RS2;7;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;EPN;10;16;9;NA;2000;RE20;JIN;RS2;8;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;EPN;10;14;10;NA;2000;RE20;JIN;RS2;9;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;SAB;10;14;2;NA;2000;RE20;JIN;RS2;10;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;BOP;10;12;1;NA;2000;RE20;JIN;RS2;11;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;EPN;10;12;4;NA;2000;RE20;JIN;RS2;12;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;SAB;10;12;5;NA;2000;RE20;JIN;RS2;13;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;EPN;10;10;6;NA;2000;RE20;JIN;RS2;14;60;5;5;5;5;900
8807702;49.272614;-71.470551;518;5O;5b;RS20;20;SAB;10;10;2;NA;2000;RE20;JIN;RS2;15;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;BOP;10;24;1;NA;2000;RS22;50;RS2;1;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;EPN;10;22;2;NA;2000;RS22;50;RS2;2;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;EPN;10;20;1;NA;2000;RS22;50;RS2;3;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;BOP;10;18;2;NA;2000;RS22;50;RS2;4;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;EPN;10;18;3;NA;2000;RS22;50;RS2;5;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;EPN;10;16;5;NA;2000;RS22;50;RS2;6;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;BOP;10;14;1;NA;2000;RS22;50;RS2;7;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;EPN;10;14;4;NA;2000;RS22;50;RS2;8;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;EPN;10;12;5;NA;2000;RS22;50;RS2;9;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;SAB;10;12;1;NA;2000;RS22;50;RS2;10;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;BOP;10;10;3;NA;2000;RS22;50;RS2;11;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;EPN;10;10;11;NA;2000;RS22;50;RS2;12;60;5;5;5;5;900
8807703;49.269817;-71.468407;437;5O;5b;RS25;31;SAB;10;10;6;NA;2000;RS22;50;RS2;13;60;5;5;5;5;900
8807704;49.266158;-71.468377;399;5O;5b;RS22;30;EPN;10;18;1;NA;2000;RE20;JIN;RS2;1;60;5;5;5;5;900
8807704;49.266158;-71.468377;399;5O;5b;RS22;30;SAB;10;18;2;NA;2000;RE20;JIN;RS2;2;60;5;5;5;5;900
8807704;49.266158;-71.468377;399;5O;5b;RS22;30;BOP;10;12;1;NA;2000;RE20;JIN;RS2;3;60;5;5;5;5;900
8807704;49.266158;-71.468377;399;5O;5b;RS22;30;EPN;10;12;3;NA;2000;RE20;JIN;RS2;4;60;5;5;5;5;900
8807704;49.266158;-71.468377;399;5O;5b;RS22;30;SAB;10;12;1;NA;2000;RE20;JIN;RS2;5;60;5;5;5;5;900
8807704;49.266158;-71.468377;399;5O;5b;RS22;30;EPN;10;10;4;NA;2000;RE20;JIN;RS2;6;60;5;5;5;5;900
8807704;49.266158;-71.468377;399;5O;5b;RS22;30;SAB;10;10;1;NA;2000;RE20;JIN;RS2;7;60;5;5;5;5;900
8807801;49.283497;-71.467081;466;5O;5b;RS25;30;BOP;10;28;1;NA;2000;RE20;JIN;RS2;1;60;5;5;5;5;900
8807801;49.283497;-71.467081;466;5O;5b;RS25;30;SAB;10;18;1;NA;2000;RE20;JIN;RS2;2;60;5;5;5;5;900
8807801;49.283497;-71.467081;466;5O;5b;RS25;30;EPN;10;16;3;NA;2000;RE20;JIN;RS2;3;60;5;5;5;5;900
8807801;49.283497;-71.467081;466;5O;5b;RS25;30;SAB;10;16;1;NA;2000;RE20;JIN;RS2;4;60;5;5;5;5;900
8807801;49.283497;-71.467081;466;5O;5b;RS25;30;EPN;10;14;2;NA;2000;RE20;JIN;RS2;5;60;5;5;5;5;900
8807801;49.283497;-71.467081;466;5O;5b;RS25;30;EPN;10;12;5;NA;2000;RE20;JIN;RS2;6;60;5;5;5;5;900
8807801;49.283497;-71.467081;466;5O;5b;RS25;30;SAB;10;12;3;NA;2000;RE20;JIN;RS2;7;60;5;5;5;5;900
8807801;49.283497;-71.467081;466;5O;5b;RS25;30;EPN;10;10;17;NA;2000;RE20;JIN;RS2;8;60;5;5;5;5;900
8807801;49.283497;-71.467081;466;5O;5b;RS25;30;SAB;10;10;2;NA;2000;RE20;JIN;RS2;9;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;EPN;10;16;1;NA;2000;RS22M;50;RS3;1;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;SAB;10;16;1;NA;2000;RS22M;50;RS3;2;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;BOP;10;14;1;NA;2000;RS22M;50;RS3;3;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;EPN;10;14;4;NA;2000;RS22M;50;RS3;4;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;SAB;10;14;2;NA;2000;RS22M;50;RS3;5;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;SAB;10;14;1;NA;2000;RS22M;50;RS3;6;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;EPN;10;12;8;NA;2000;RS22M;50;RS3;7;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;SAB;10;12;2;NA;2000;RS22M;50;RS3;8;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;SAB;10;12;1;NA;2000;RS22M;50;RS3;9;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;SAB;10;12;1;NA;2000;RS22M;50;RS3;10;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;EPN;10;10;16;NA;2000;RS22M;50;RS3;11;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;SAB;10;10;4;NA;2000;RS22M;50;RS3;12;60;5;5;5;5;900
8807803;49.283521;-71.460978;516;5O;5b;RS38;31;SAB;10;10;2;NA;2000;RS22M;50;RS3;13;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;EPN;10;22;1;NA;2000;RS22M;50;RS2;1;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;EPN;10;20;1;NA;2000;RS22M;50;RS2;2;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;EPN;10;18;2;NA;2000;RS22M;50;RS2;3;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;SAB;10;18;1;NA;2000;RS22M;50;RS2;4;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;EPN;10;16;2;NA;2000;RS22M;50;RS2;5;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;EPN;10;14;6;NA;2000;RS22M;50;RS2;6;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;BOP;10;12;2;NA;2000;RS22M;50;RS2;7;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;EPN;10;12;10;NA;2000;RS22M;50;RS2;8;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;SAB;10;12;1;NA;2000;RS22M;50;RS2;9;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;BOP;10;10;1;NA;2000;RS22M;50;RS2;10;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;EPN;10;10;21;NA;2000;RS22M;50;RS2;11;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;SAB;10;10;3;NA;2000;RS22M;50;RS2;12;60;5;5;5;5;900
8807901;49.257603;-71.466506;285;5O;5b;RS25;30;SAB;10;10;1;NA;2000;RS22M;50;RS2;13;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;SAB;10;20;1;NA;2000;MS22;50;RS2;1;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;EPN;10;18;2;NA;2000;MS22;50;RS2;2;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;SAB;10;18;1;NA;2000;MS22;50;RS2;3;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;EPN;10;16;3;NA;2000;MS22;50;RS2;4;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;SAB;10;16;2;NA;2000;MS22;50;RS2;5;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;EPN;10;14;8;NA;2000;MS22;50;RS2;6;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;SAB;10;14;7;NA;2000;MS22;50;RS2;7;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;SAB;10;14;1;NA;2000;MS22;50;RS2;8;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;SAB;10;14;1;NA;2000;MS22;50;RS2;9;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;EPN;10;12;10;NA;2000;MS22;50;RS2;10;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;SAB;10;12;10;NA;2000;MS22;50;RS2;11;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;EPN;10;10;9;NA;2000;MS22;50;RS2;12;60;5;5;5;5;900
8808003;49.311688;-71.455295;480;5O;5b;RS22;30;SAB;10;10;11;NA;2000;MS22;50;RS2;13;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;EPN;10;28;1;NA;2000;RE25;120;RS2;1;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;EPN;10;24;1;NA;2000;RE25;120;RS2;2;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;EPN;10;22;1;NA;2000;RE25;120;RS2;3;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;EPN;10;20;3;NA;2000;RE25;120;RS2;4;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;EPN;10;18;10;NA;2000;RE25;120;RS2;5;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;EPN;10;16;8;NA;2000;RE25;120;RS2;6;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;BOP;10;14;1;NA;2000;RE25;120;RS2;7;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;EPN;10;14;6;NA;2000;RE25;120;RS2;8;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;BOP;10;12;1;NA;2000;RE25;120;RS2;9;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;EPN;10;12;8;NA;2000;RE25;120;RS2;10;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;SAB;10;12;1;NA;2000;RE25;120;RS2;11;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;EPN;10;10;6;NA;2000;RE25;120;RS2;12;60;5;5;5;5;900
8808201;49.315798;-71.367506;398;5O;5b;RS22;30;SAB;10;10;4;NA;2000;RE25;120;RS2;13;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;SAB;10;26;1;NA;2000;RS22;50;RS2;1;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;BOP;10;24;1;NA;2000;RS22;50;RS2;2;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;SAB;10;24;2;NA;2000;RS22;50;RS2;3;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;SAB;10;22;2;NA;2000;RS22;50;RS2;4;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;EPB;10;20;1;NA;2000;RS22;50;RS2;5;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;SAB;10;20;2;NA;2000;RS22;50;RS2;6;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;EPB;10;18;1;NA;2000;RS22;50;RS2;7;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;SAB;10;18;7;NA;2000;RS22;50;RS2;8;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;EPB;10;16;1;NA;2000;RS22;50;RS2;9;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;EPN;10;16;1;NA;2000;RS22;50;RS2;10;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;SAB;10;16;8;NA;2000;RS22;50;RS2;11;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;BOP;10;14;1;NA;2000;RS22;50;RS2;12;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;EPN;10;14;1;NA;2000;RS22;50;RS2;13;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;SAB;10;14;4;NA;2000;RS22;50;RS2;14;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;BOP;10;12;1;NA;2000;RS22;50;RS2;15;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;SAB;10;12;10;NA;2000;RS22;50;RS2;16;60;5;5;5;5;900
8808205;49.31596;-71.375858;427;5O;5b;RS22;30;SAB;10;10;10;NA;2000;RS22;50;RS2;17;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;EPN;10;20;1;NA;2000;RS22;30;RS2;1;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;EPN;10;18;4;NA;2000;RS22;30;RS2;2;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;BOP;10;16;1;NA;2000;RS22;30;RS2;3;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;EPN;10;16;8;NA;2000;RS22;30;RS2;4;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;SAB;10;16;1;NA;2000;RS22;30;RS2;5;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;EPN;10;14;9;NA;2000;RS22;30;RS2;6;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;SAB;10;14;1;NA;2000;RS22;30;RS2;7;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;EPN;10;12;12;NA;2000;RS22;30;RS2;8;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;SAB;10;12;7;NA;2000;RS22;30;RS2;9;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;SAB;10;12;1;NA;2000;RS22;30;RS2;10;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;EPN;10;10;13;NA;2000;RS22;30;RS2;11;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;SAB;10;10;8;NA;2000;RS22;30;RS2;12;60;5;5;5;5;900
8808301;49.611359;-71.454275;385;5O;5b;RS25;31;SAB;10;10;1;NA;2000;RS22;30;RS2;13;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;BOP;10;24;1;NA;2000;MS22;30;RS2;1;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;BOP;10;20;2;NA;2000;MS22;30;RS2;2;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;EPB;10;20;1;NA;2000;MS22;30;RS2;3;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;EPN;10;20;2;NA;2000;MS22;30;RS2;4;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;SAB;10;20;1;NA;2000;MS22;30;RS2;5;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;EPN;10;18;1;NA;2000;MS22;30;RS2;6;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;SAB;10;18;2;NA;2000;MS22;30;RS2;7;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;EPN;10;16;6;NA;2000;MS22;30;RS2;8;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;SAB;10;16;3;NA;2000;MS22;30;RS2;9;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;EPB;10;14;1;NA;2000;MS22;30;RS2;10;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;EPN;10;14;1;NA;2000;MS22;30;RS2;11;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;SAB;10;14;4;NA;2000;MS22;30;RS2;12;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;BOP;10;12;1;NA;2000;MS22;30;RS2;13;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;EPN;10;12;6;NA;2000;MS22;30;RS2;14;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;SAB;10;12;5;NA;2000;MS22;30;RS2;15;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;SAB;10;12;1;NA;2000;MS22;30;RS2;16;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;EPN;10;10;5;NA;2000;MS22;30;RS2;17;60;5;5;5;5;900
8808302;49.612979;-71.455234;397;5O;5b;RS22;30;SAB;10;10;18;NA;2000;MS22;30;RS2;18;60;5;5;5;5;900
8808501;49.616222;-71.451228;380;5O;5b;RS22;30;EPN;10;22;2;NA;2000;RS22;120;RS2;1;60;5;5;5;5;900
8808501;49.616222;-71.451228;380;5O;5b;RS22;30;SAB;10;22;1;NA;2000;RS22;120;RS2;2;60;5;5;5;5;900
8808501;49.616222;-71.451228;380;5O;5b;RS22;30;EPN;10;18;2;NA;2000;RS22;120;RS2;3;60;5;5;5;5;900
8808501;49.616222;-71.451228;380;5O;5b;RS22;30;EPN;10;16;9;NA;2000;RS22;120;RS2;4;60;5;5;5;5;900
8808501;49.616222;-71.451228;380;5O;5b;RS22;30;SAB;10;16;1;NA;2000;RS22;120;RS2;5;60;5;5;5;5;900
8808501;49.616222;-71.451228;380;5O;5b;RS22;30;EPN;10;14;6;NA;2000;RS22;120;RS2;6;60;5;5;5;5;900
8808501;49.616222;-71.451228;380;5O;5b;RS22;30;EPN;10;12;8;NA;2000;RS22;120;RS2;7;60;5;5;5;5;900
8808501;49.616222;-71.451228;380;5O;5b;RS22;30;SAB;10;12;3;NA;2000;RS22;120;RS2;8;60;5;5;5;5;900
8808501;49.616222;-71.451228;380;5O;5b;RS22;30;EPN;10;10;11;NA;2000;RS22;120;RS2;9;60;5;5;5;5;900
8808501;49.616222;-71.451228;380;5O;5b;RS22;30;SAB;10;10;10;NA;2000;RS22;120;RS2;10;60;5;5;5;5;900
8808502;49.617868;-71.452285;393;5O;5b;RS22;30;EPN;10;22;1;NA;2000;RS22;50;RS2;1;60;5;5;5;5;900
8808502;49.617868;-71.452285;393;5O;5b;RS22;30;EPN;10;20;2;NA;2000;RS22;50;RS2;2;60;5;5;5;5;900
8808502;49.617868;-71.452285;393;5O;5b;RS22;30;BOP;10;18;1;NA;2000;RS22;50;RS2;3;60;5;5;5;5;900
8808502;49.617868;-71.452285;393;5O;5b;RS22;30;EPN;10;18;3;NA;2000;RS22;50;RS2;4;60;5;5;5;5;900
8808502;49.617868;-71.452285;393;5O;5b;RS22;30;EPN;10;16;2;NA;2000;RS22;50;RS2;5;60;5;5;5;5;900
8808502;49.617868;-71.452285;393;5O;5b;RS22;30;EPN;10;14;14;NA;2000;RS22;50;RS2;6;60;5;5;5;5;900
8808502;49.617868;-71.452285;393;5O;5b;RS22;30;EPN;10;12;6;NA;2000;RS22;50;RS2;7;60;5;5;5;5;900
8808502;49.617868;-71.452285;393;5O;5b;RS22;30;SAB;10;12;3;NA;2000;RS22;50;RS2;8;60;5;5;5;5;900
8808502;49.617868;-71.452285;393;5O;5b;RS22;30;EPN;10;10;13;NA;2000;RS22;50;RS2;9;60;5;5;5;5;900
8808502;49.617868;-71.452285;393;5O;5b;RS22;30;SAB;10;10;12;NA;2000;RS22;50;RS2;10;60;5;5;5;5;900
8808503;49.61915;-71.45278;406;5O;5b;RS22;30;EPN;10;20;3;NA;2000;RS22;50;RS2;1;60;5;5;5;5;900
8808503;49.61915;-71.45278;406;5O;5b;RS22;30;EPN;10;18;5;NA;2000;RS22;50;RS2;2;60;5;5;5;5;900
