VegPotID;Nothing;ParameterEstimates;SpeciesGroupID
13;1;-0.026033485;27
13;1;-0.005338681;27
13;1;1.366953492;27
13;1;-0.000450125;28
13;1;-0.000966974;28
13;1;-0.008947836;28
13;1;-0.011009756;28
13;1;-0.004132243;28
13;1;0.000303291;28
13;1;0.021593852;28
13;1;-0.000860505;28
13;1;-0.00173756;28
13;1;0.003107414;28
13;1;-0.000277203;28
13;1;-0.018281007;28
13;1;0.036670714;28
13;1;-0.00056514;29
13;1;-0.000709341;29
13;1;0.013240783;29
13;1;-0.009458605;29
13;1;-0.005793307;29
13;1;-0.001057657;29
13;1;-0.018419629;29
13;1;-0.003392001;29
13;1;-0.002349301;29
13;1;0.00583137;29
13;1;-0.000626702;29
13;1;0.037917386;29
13;1;-0.000396322;29
13;1;0.039965223;29
13;1;0.003703496;30
13;1;0.004897167;30
13;1;-0.003030315;30
13;1;0.00283294;30
13;1;0.008247161;30
13;1;0.003848397;30
13;1;0.007050858;30
13;1;-0.003241645;30
13;1;0.00514728;30
13;1;-0.003811591;30
13;1;0.001931697;30
13;1;0.006809662;30
13;1;-0.000428099;30
13;1;-0.001914525;30
13;1;0.067650535;30
14;1;0.683960535;4
14;1;-0.004875856;7
14;1;0.665413543;7
14;1;0.24412246;9
14;1;-0.02875971;9
14;1;0.505258463;9
14;1;0.015860707;12
14;1;-0.018883885;12
14;1;-0.005890367;12
14;1;0.064237988;12
14;1;0.004179659;21
14;1;-0.127165038;21
14;1;0.101871583;21
14;1;-0.027780946;21
14;1;1.051723791;21
14;1;0.02834883;24
14;1;0.002647174;24
14;1;0.006224352;24
14;1;0.004673582;24
14;1;-0.023686643;24
14;1;0.033594623;24
14;1;-0.0322321;26
14;1;0.048277778;26
14;1;-0.02751802;26
14;1;-0.007628911;26
14;1;0.018210084;26
14;1;-0.003777558;26
14;1;0.355729972;26
14;1;-0.090095739;27
14;1;0.213561244;27
14;1;-0.03230861;27
14;1;0.033351877;27
14;1;-0.211278448;27
14;1;0.015523209;27
14;1;0.040374489;27
14;1;1.093999927;27
15;1;1.062763007;7
15;1;-0.014384703;12
15;1;0.791349811;12
15;1;-0.208293802;26
15;1;0.033067392;26
15;1;0.895107122;26
15;1;0.130403006;27
15;1;0.167688598;27
15;1;0.052747458;27
15;1;0.736953727;27
16;1;1.499961793;1
16;1;-0.286424763;7
16;1;1.079852411;7
17;1;0.342677782;1
17;1;0.027634326;3
17;1;0.259355193;3
17;1;-0.020121239;4
17;1;0.021013419;4
17;1;0.204403935;4
17;1;-0.077988523;7
17;1;-0.009695147;7
17;1;0.028256174;7
17;1;0.703054711;7
17;1;0.182259663;9
17;1;0.137582146;9
17;1;-0.038669467;9
17;1;-0.160095297;9
17;1;0.615860494;9
17;1;-0.003822306;14
17;1;-0.000147135;14
17;1;0.003322846;14
17;1;-0.053012973;14
17;1;-0.00263876;14
17;1;0.153891827;14
17;1;0.026998171;21
17;1;0.013656044;21
17;1;0.006553798;21
17;1;-0.060459184;21
17;1;0.056165878;21
17;1;0.01094354;21
17;1;0.161114425;21
17;1;-0.007888351;27
17;1;0.085575783;27
17;1;0.108764611;27
17;1;0.199522609;27
17;1;0.121463812;27
17;1;-0.015293237;27
17;1;0.022456701;27
17;1;0.758644467;27
17;1;-0.089844326;30
17;1;-0.054841967;30
17;1;0.050771318;30
17;1;0.188828832;30
17;1;-0.399503811;30
17;1;0.099594735;30
17;1;-0.074999555;30
17;1;0.059224595;30
17;1;1.511683467;30
18;1;0.052947364;1
18;1;0.011369489;7
18;1;0.869937729;7
18;1;-0.001794679;18
18;1;0.028642859;18
18;1;0.025128384;18
18;1;-0.003748016;22
18;1;-0.233887866;22
18;1;-0.023058303;22
18;1;0.785262632;22
18;1;0.003497256;27
18;1;0.041875871;27
18;1;-0.000300358;27
18;1;-0.022634336;27
18;1;0.030345943;27
19;1;0.016127295;1
19;1;0.003803286;4
19;1;0.170325149;4
19;1;-0.006859532;7
19;1;0.015976711;7
19;1;1.135953258;7
19;1;0.002646409;9
19;1;0.008829638;9
19;1;-0.006075601;9
19;1;0.013603792;9
19;1;-0.000225954;18
19;1;-0.001481999;18
19;1;0.006898849;18
19;1;0.000128056;18
19;1;0.031063046;18
19;1;0.002045135;21
19;1;0.04099201;21
19;1;-0.002590392;21
19;1;0.008637924;21
19;1;-0.002005395;21
19;1;0.193642536;21
19;1;-0.006257048;22
19;1;-0.017968673;22
19;1;-0.288849234;22
19;1;-0.002391486;22
19;1;-0.013844313;22
19;1;0.067043365;22
19;1;1.072837603;22
19;1;0.004687308;23
19;1;0.003973163;23
19;1;0.000218413;23
19;1;0.001581564;23
19;1;0.000354853;23
19;1;0.004873687;23
19;1;-0.008242713;23
19;1;0.030292128;23
19;1;0.005260306;27
19;1;0.027896096;27
19;1;0.098219563;27
19;1;0.002149618;27
19;1;0.00200217;27
19;1;0.003624876;27
19;1;-0.127744552;27
19;1;0.009100117;27
19;1;0.231170623;27
19;1;0.000791295;28
19;1;0.00084168;28
19;1;0.005346728;28
19;1;0.000123309;28
19;1;-0.000208019;28
19;1;0.001436033;28
19;1;-0.003091763;28
19;1;-0.00013777;28
19;1;0.000821307;28
19;1;0.005679767;28
20;1;0.050054901;4
20;1;0.006933956;7
20;1;0.925586867;7
20;1;0.006243025;12
20;1;-0.014483758;12
20;1;0.0900289;12
20;1;0.001339787;18
20;1;-0.016234251;18
20;1;0.009857864;18
20;1;0.117658846;18
20;1;-0.002035261;22
20;1;-0.005940647;22
20;1;-0.00021257;22
20;1;0.001261863;22
20;1;0.059977399;22
20;1;0.006943703;26
20;1;0.000542142;26
20;1;0.015461454;26
20;1;0.008686433;26
20;1;-0.00305524;26
20;1;0.111348196;26
20;1;0.033695533;27
20;1;0.078360001;27
20;1;0.013385765;27
20;1;0.003145528;27
20;1;-0.008362198;27
20;1;0.047586815;27
20;1;0.214186431;27
21;1;0.572674804;4
21;1;0.140026653;7
21;1;0.573180783;7
21;1;0.048268661;9
21;1;-0.034045253;9
21;1;0.41333372;9
21;1;0.027739944;15
21;1;-0.014110934;15
21;1;0.062025339;15
21;1;0.172056414;15
21;1;-0.097571746;16
21;1;-0.063018939;16
21;1;0.058714369;16
21;1;0.053327728;16
21;1;0.247680569;16
21;1;-0.048048727;21
21;1;-0.048188261;21
21;1;-0.014081269;21
21;1;0.019774433;21
21;1;0.006705069;21
21;1;0.92912258;21
21;1;-0.110890912;23
21;1;-0.041400156;23
21;1;-0.064200547;23
21;1;0.01555627;23
21;1;0.006290035;23
21;1;0.076042789;23
21;1;0.66240408;23
21;1;-0.062728427;26
21;1;0.030221927;26
21;1;-0.091747029;26
21;1;-0.036197738;26
21;1;-0.034297807;26
21;1;0.018375529;26
21;1;0.074771493;26
21;1;0.545112652;26
21;1;-0.029541659;27
21;1;0.052108122;27
21;1;0.010353316;27
21;1;-0.024999968;27
21;1;-0.021341129;27
21;1;0.018406288;27
21;1;-0.01249042;27
21;1;0.011415687;27
21;1;0.414897509;27
22;1;0.222638745;3
22;1;0.011394627;4
22;1;0.704818534;4
22;1;-0.054181295;7
22;1;0.07002335;7
22;1;0.87889945;7
22;1;0.069266532;9
22;1;-0.014820257;9
22;1;-0.146983899;9
22;1;0.503586665;9
22;1;0.0002786;14
22;1;-0.020830438;14
22;1;-0.029369915;14
22;1;-0.003165806;14
22;1;0.065894429;14
22;1;0.009686497;15
22;1;-0.006312004;15
22;1;-0.026266522;15
22;1;0.049713022;15
22;1;0.010150135;15
22;1;0.157234858;15
22;1;-0.003775841;16
22;1;-0.032790327;16
22;1;-0.044234128;16
22;1;0.027994034;16
22;1;0.007368397;16
22;1;0.000364201;16
22;1;0.085276949;16
22;1;-0.063106969;21
22;1;0.002370262;21
22;1;-0.034803795;21
22;1;-0.027150609;21
22;1;0.03570495;21
22;1;0.002392023;21
22;1;0.01816247;21
22;1;0.75875141;21
22;1;-0.007164088;26
22;1;-0.085540453;26
22;1;0.056243172;26
22;1;0.034029437;26
22;1;-0.010828331;26
22;1;0.023235614;26
22;1;-0.008456286;26
22;1;-0.037330678;26
22;1;0.445393248;26
22;1;0.037239325;27
22;1;0.016610377;27
22;1;0.014766316;27
22;1;0.069395324;27
22;1;-0.006379215;27
22;1;-0.026711722;27
22;1;-0.014955245;27
22;1;0.045675207;27
22;1;-0.078696511;27
22;1;0.800448632;27
22;1;0.118285895;30
22;1;0.044988606;30
22;1;-0.187417857;30
22;1;-0.050700031;30
22;1;0.030018829;30
22;1;0.080897351;30
22;1;-0.037026377;30
22;1;-0.051295835;30
22;1;-0.145485294;30
22;1;0.18642403;30
22;1;1.278223562;30
23;1;0.030132791;1
23;1;0.012082392;4
23;1;0.624236769;4
23;1;-0.012019972;7
23;1;-0.12875548;7
23;1;1.013923068;7
23;1;0.006211172;9
23;1;0.023167353;9
23;1;-0.012463592;9
23;1;0.052199622;9
23;1;-0.000544228;18
23;1;-0.002181392;18
23;1;0.000624094;18
23;1;-0.001159672;18
23;1;0.028393384;18
23;1;-0.001077104;21
23;1;0.081834227;21
23;1;-0.109777735;21
23;1;0.014403128;21
23;1;0.000398056;21
23;1;0.426966395;21
23;1;-0.002070194;22
23;1;0.000830624;22
23;1;-0.068110798;22
23;1;-0.003183444;22
23;1;-0.001535835;22
23;1;0.095027779;22
23;1;0.305099159;22
23;1;0.001208897;23
23;1;0.019106037;23
23;1;-0.009134942;23
23;1;0.007481652;23
23;1;-0.000971527;23
23;1;0.004791526;23
23;1;0.002130163;23
23;1;0.069987829;23
23;1;0.000707276;24
23;1;0.006670843;24
23;1;-0.011051117;24
23;1;0.000228218;24
23;1;0.000880537;24
23;1;0.000131561;24
23;1;-0.000152603;24
23;1;-0.000491787;24
23;1;0.007487455;24
23;1;0.00131852;27
23;1;-0.06817459;27
23;1;0.273174624;27
23;1;-0.003043853;27
23;1;-0.007896837;27
23;1;-0.161673567;27
23;1;-0.154644192;27
23;1;-0.001793395;27
23;1;-0.005903186;27
23;1;1.024794582;27
23;1;-0.000220828;28
23;1;0.006841803;28
23;1;-0.008352866;28
23;1;-0.000461049;28
23;1;0.001274607;28
23;1;0.013213648;28
23;1;-0.001367809;28
23;1;-0.000655148;28
23;1;0.001575419;28
23;1;-0.006448094;28
23;1;0.01546381;28
23;1;0.001920912;30
23;1;0.005421139;30
23;1;-0.004716597;30
23;1;0.011073543;30
23;1;-0.000668608;30
23;1;0.006404499;30
23;1;-0.003719291;30
23;1;0.002116999;30
23;1;-0.000247482;30
23;1;0.002088152;30
23;1;-0.000183692;30
23;1;0.038895844;30
24;1;0.23492005;1
24;1;-0.003661669;4
24;1;0.411556394;4
24;1;-0.089450849;7
24;1;-0.05450723;7
24;1;1.17495021;7
24;1;0.05437741;9
24;1;-0.010221584;9
24;1;-0.002876774;9
24;1;0.093968764;9
24;1;0.010694998;18
24;1;-0.02925161;18
24;1;0.004815389;18
24;1;0.019585367;18
24;1;0.115663253;18
24;1;-0.010024412;27
24;1;0.100479559;27
24;1;0.185202864;27
24;1;0.022924091;27
24;1;-0.042322241;27
24;1;0.828433824;27
24;1;-0.000642368;28
24;1;-0.00052381;28
24;1;-0.046767144;28
24;1;-0.003748644;28
24;1;-0.003685163;28
24;1;-0.012041373;28
24;1;0.0510279;28
24;1;0.015267582;30
24;1;0.045766104;30
24;1;-0.020410019;30
24;1;0.007424265;30
24;1;-0.006614588;30
24;1;0.02282032;30
24;1;-0.007148578;30
24;1;0.200724473;30
25;1;0.129225632;2
25;1;-0.047479969;4
25;1;0.567600494;4
25;1;-0.102545514;7
25;1;0.070775447;7
25;1;1.452031964;7
25;1;0.003216298;9
25;1;0.047953951;9
25;1;-0.24424092;9
25;1;0.892783818;9
25;1;0.005238521;12
25;1;0.01781932;12
25;1;-0.009536868;12
25;1;0.061245865;12
25;1;0.220965915;12
25;1;0.09868324;21
25;1;-0.005004894;21
25;1;-0.374783019;21
25;1;0.127269375;21
25;1;-0.001324435;21
25;1;0.53893625;21
25;1;0.033324199;26
25;1;-0.04383856;26
25;1;0.21817442;26
25;1;0.147237581;26
25;1;0.02929942;26
25;1;-0.038172765;26
25;1;0.622633932;26
25;1;-0.039078075;27
25;1;0.178517764;27
25;1;0.337240145;27
25;1;-0.033925033;27
25;1;0.060340796;27
25;1;-0.095089461;27
25;1;0.099299321;27
25;1;0.90341371;27
26;1;0.656798945;3
26;1;-0.078255354;9
26;1;1.016398998;9
26;1;0.03450442;10
26;1;-0.061975963;10
26;1;0.405950689;10
26;1;-0.124192972;12
26;1;-0.064969129;12
26;1;0.053470151;12
26;1;0.745005597;12
26;1;-0.011966929;17
26;1;0.154216319;17
26;1;0.068493006;17
26;1;-0.017187052;17
26;1;0.28693108;17
26;1;0.049105029;25
26;1;-0.229136418;25
26;1;-0.163803125;25
26;1;0.017525669;25
26;1;0.007694807;25
26;1;0.953221055;25
26;1;0.286365094;26
26;1;-0.16959518;26
26;1;-0.185304047;26
26;1;-0.151520846;26
26;1;-0.100369327;26
26;1;0.048950337;26
26;1;0.952162062;26
26;1;0.171889671;27
26;1;-0.033829825;27
26;1;-0.025349469;27
26;1;-0.106919918;27
26;1;-0.09926149;27
26;1;-0.13861735;27
26;1;0.237405677;27
26;1;0.715230091;27
27;1;1.152832729;16
27;1;-0.240567827;26
27;1;1.393907836;26
28;1;0.246205811;1
28;1;0.012202964;2
28;1;0.02717966;2
28;1;-0.014723149;3
28;1;-0.003265658;3
28;1;0.464085419;3
28;1;0.026893819;4
28;1;-0.000459745;4
28;1;-0.003789637;4
28;1;0.306749157;4
28;1;-0.006084855;5
28;1;0.002377082;5
28;1;-0.01021389;5
28;1;-0.008501642;5
28;1;0.1427039;5
28;1;-0.000361157;6
28;1;0.002423505;6
28;1;-0.024132053;6
28;1;0.016136021;6
28;1;-0.001608073;6
28;1;0.088405416;6
28;1;0.013627963;7
28;1;0.001122042;7
28;1;0.013491242;7
28;1;0.045512234;7
28;1;-0.011881366;7
28;1;0.0067436;7
28;1;0.112440114;7
28;1;-0.004982741;8
28;1;-0.000616994;8
28;1;0.011409265;8
28;1;0.002212367;8
28;1;0.000375235;8
28;1;-0.001782605;8
28;1;0.004919062;8
28;1;0.018631004;8
28;1;0.011139179;9
28;1;0.003572351;9
28;1;0.017653948;9
28;1;0.032892707;9
28;1;0.019767423;9
28;1;-0.012437318;9
28;1;0.030007379;9
28;1;0.007377755;9
28;1;0.650715335;9
28;1;-0.112877833;10
28;1;-0.029570228;10
28;1;0.044955222;10
28;1;-0.120948326;10
28;1;-0.028561344;10
28;1;-0.009413548;10
28;1;-0.051082301;10
28;1;-0.005331449;10
28;1;-0.143808453;10
28;1;0.998089776;10
28;1;0.006232056;13
28;1;-0.001721362;13
28;1;-0.01172083;13
28;1;0.003991749;13
28;1;-0.004131801;13
28;1;0.000843754;13
28;1;-0.003096604;13
28;1;0.001361701;13
28;1;-0.004898187;13
28;1;0.012713514;13
28;1;0.183347054;13
28;1;-0.053359605;17
28;1;-0.012808682;17
28;1;0.060801007;17
28;1;-0.036099087;17
28;1;-0.041387426;17
28;1;-0.020669752;17
28;1;0.004604862;17
28;1;0.016548124;17
28;1;0.089623306;17
28;1;0.047786889;17
28;1;-0.028660574;17
28;1;0.760496533;17
28;1;0.014279652;19
28;1;-0.000484796;19
28;1;0.000335398;19
28;1;-0.005363545;19
28;1;0.002561818;19
28;1;-0.001953174;19
28;1;-0.004179418;19
28;1;-0.001224186;19
28;1;-0.007082967;19
28;1;-0.010729928;19
28;1;0.00843379;19
28;1;-0.018312333;19
28;1;0.042314546;19
28;1;0.006124255;20
28;1;0.003649865;20
28;1;-0.023362399;20
28;1;-0.0025326;20
28;1;0.000170935;20
28;1;0.022824456;20
28;1;-0.00270172;20
28;1;-0.00259105;20
28;1;-0.017158423;20
28;1;-2.04E-05;20
28;1;0.020599743;20
28;1;-0.019567059;20
28;1;-0.002358517;20
28;1;0.096373317;20
28;1;0.021955073;21
28;1;0.014204674;21
28;1;-0.044090073;21
28;1;0.142568194;21
28;1;0.0162393;21
28;1;0.018672427;21
28;1;0.032427591;21
28;1;-0.006580024;21
28;1;0.051915732;21
28;1;-0.206638902;21
28;1;-0.010300236;21
28;1;-0.109687181;21
28;1;0.003452199;21
28;1;-0.007789723;21
28;1;0.442645904;21
28;1;-0.002601032;24
28;1;0.000584008;24
28;1;-0.006291331;24
28;1;0.001227555;24
28;1;0.01053404;24
28;1;-0.002100422;24
28;1;-0.003600337;24
28;1;0.000980778;24
28;1;0.005595356;24
28;1;-0.01763753;24
28;1;0.002745308;24
28;1;-0.004682372;24
28;1;0.000521308;24
28;1;-0.00358856;24
28;1;0.009509069;24
28;1;0.030659128;24
28;1;0.002407998;25
28;1;0.006692815;25
28;1;0.021475594;25
28;1;-0.015105655;25
28;1;0.017319326;25
28;1;5.87E-05;25
28;1;-0.004063916;25
28;1;0.007706033;25
28;1;0.067510408;25
28;1;-0.06781537;25
28;1;0.000677388;25
28;1;0.058599725;25
28;1;-0.003027223;25
28;1;0.010934596;25
28;1;-0.011581778;25
28;1;0.000241951;25
28;1;0.237164903;25
28;1;0.001706286;27
28;1;-0.000320182;27
28;1;0.042931409;27
28;1;0.044468128;27
28;1;-0.004761514;27
28;1;0.001885086;27
28;1;0.07617244;27
28;1;0.007468018;27
28;1;0.036075411;27
28;1;-0.077119731;27
28;1;-0.00791217;27
28;1;-0.006386622;27
28;1;-0.006586718;27
28;1;-0.004039426;27
28;1;0.06406925;27
28;1;-0.004919951;27
28;1;-0.002260425;27
28;1;0.245064509;27
28;1;0.047095631;31
28;1;-0.008730439;31
28;1;-0.006895366;31
28;1;-0.00584173;31
28;1;-0.021065251;31
28;1;0.039371715;31
28;1;0.012082812;31
28;1;-0.014516404;31
28;1;-0.07927713;31
28;1;0.108937106;31
28;1;0.006300453;31
28;1;-0.107008752;31
28;1;0.006838333;31
28;1;0.054847326;31
28;1;0.013179015;31
28;1;-0.010711967;31
28;1;-0.046764539;31
28;1;0.009151935;31
28;1;0.585564134;31
29;1;0.866573757;3
29;1;-0.050319031;4
29;1;0.318588467;4
29;1;-0.006008248;5
29;1;-0.000287569;5
29;1;0.017057963;5
29;1;-0.015483095;6
29;1;0.007291989;6
29;1;7.57E-05;6
29;1;0.097445295;6
29;1;0.060822289;7
29;1;0.028329596;7
29;1;-0.002704475;7
29;1;0.004502819;7
29;1;0.209374065;7
29;1;0.00987121;8
29;1;0.005181114;8
29;1;-0.00042468;8
29;1;-0.000106853;8
29;1;0.003101276;8
29;1;0.022039867;8
29;1;0.000962722;9
29;1;0.084015508;9
29;1;0.008547836;9
29;1;0.004747883;9
29;1;0.048379783;9
29;1;0.006088736;9
29;1;0.642795726;9
29;1;-0.054746593;10
29;1;-0.133386443;10
29;1;-0.00670682;10
29;1;-0.00572141;10
29;1;-0.085234701;10
29;1;-0.014290271;10
29;1;-0.272746738;10
29;1;0.847850371;10
29;1;-0.015548571;11
29;1;0.008466163;11
29;1;-7.69E-05;11
29;1;0.005403251;11
29;1;0.013737527;11
29;1;-0.000530274;11
29;1;0.007990994;11
29;1;-0.016755429;11
29;1;0.072975525;11
29;1;-0.008448852;13
29;1;-0.001567974;13
29;1;0.006502713;13
29;1;2.43E-05;13
29;1;-0.004569812;13
29;1;-0.00044637;13
29;1;0.012536487;13
29;1;-0.004786621;13
29;1;0.001454258;13
29;1;0.035960889;13
29;1;0.012602438;14
29;1;-0.002884261;14
29;1;-0.000289663;14
29;1;-0.002065685;14
29;1;0.000277134;14
29;1;-0.000429291;14
29;1;0.001718588;14
29;1;-0.007517419;14
29;1;0.000415669;14
29;1;0.000423269;14
29;1;0.042349958;14
29;1;-0.003474636;16
29;1;0.002656813;16
29;1;0.001337716;16
29;1;-0.000314347;16
29;1;-0.000570449;16
29;1;-5.80E-05;16
29;1;0.003319646;16
29;1;-0.010059953;16
29;1;0.00125912;16
29;1;0.000890696;16
29;1;6.29E-06;16
29;1;0.006417194;16
29;1;-0.108245646;17
29;1;-0.074756314;17
29;1;-0.001189574;17
29;1;0.028500344;17
29;1;-0.032881314;17
29;1;-0.001807643;17
29;1;-0.028958424;17
29;1;-0.009926493;17
29;1;-0.005347584;17
29;1;-0.007212862;17
29;1;-0.011160816;17
29;1;-0.000737606;17
29;1;0.790858732;17
29;1;-0.010806355;20
29;1;-0.002050181;20
29;1;0.000885794;20
29;1;0.007466159;20
29;1;-0.002515988;20
29;1;-0.000113304;20
29;1;-0.006182515;20
29;1;0.006684214;20
29;1;0.002340303;20
29;1;0.002641167;20
29;1;-0.001134932;20
29;1;-3.66E-06;20
29;1;0.002594917;20
29;1;0.024440826;20
29;1;-0.088279761;21
29;1;0.098526885;21
29;1;0.002325053;21
29;1;0.015670912;21
29;1;0.004957146;21
29;1;0.002196942;21
29;1;0.079593437;21
29;1;-0.187269064;21
29;1;0.023784598;21
29;1;0.003223296;21
29;1;-0.000973968;21
29;1;0.005582327;21
29;1;-0.06448043;21
29;1;0.004118364;21
29;1;0.413901733;21
29;1;-0.000554348;24
29;1;0.008363386;24
29;1;0.001908234;24
29;1;-0.001614241;24
29;1;-0.00209333;24
29;1;0.001775548;24
29;1;0.003903613;24
29;1;-0.013832655;24
29;1;-0.000130732;24
29;1;0.000160167;24
29;1;0.000688359;24
29;1;0.000807388;24
29;1;-0.012925208;24
29;1;-0.000626882;24
29;1;0.00198447;24
29;1;0.030432752;24
29;1;0.016345381;25
29;1;-0.01256293;25
29;1;-0.001072055;25
29;1;0.002598412;25
29;1;-0.002368279;25
29;1;0.002202489;25
29;1;0.024605491;25
29;1;-0.038988841;25
29;1;-0.002581128;25
29;1;0.001432333;25
29;1;-0.000267857;25
29;1;0.000543727;25
29;1;0.026685677;25
29;1;-0.001033706;25
29;1;-0.015054684;25
29;1;-0.001749083;25
29;1;0.19503075;25
29;1;0.099673952;27
29;1;0.049243827;27
29;1;-0.001328104;27
29;1;-0.002042248;27
29;1;0.097155769;27
29;1;0.008629232;27
29;1;0.096099458;27
29;1;-0.163283053;27
29;1;0.000276107;27
29;1;-0.003613243;27
29;1;0.008353017;27
29;1;-9.42E-06;27
29;1;-0.101392601;27
29;1;-0.004434248;27
29;1;0.027473316;27
29;1;0.001569617;27
29;1;0.001729249;27
29;1;0.406262435;27
29;1;0.02666247;30
29;1;0.00026904;30
29;1;-0.000454048;30
29;1;-0.001286854;30
29;1;0.018688264;30
29;1;-0.000570165;30
29;1;0.016045051;30
29;1;-0.02914807;30
29;1;0.000724229;30
29;1;-0.001310875;30
29;1;0.003673441;30
29;1;-0.000525997;30
29;1;-0.029845497;30
29;1;-0.001361016;30
29;1;-0.000615956;30
29;1;-0.00137959;30
29;1;0.010025533;30
29;1;0.046325837;30
29;1;0.110422509;30
29;1;-0.008453288;31
29;1;0.008369684;31
29;1;0.001507321;31
29;1;0.005041993;31
29;1;-0.005956885;31
29;1;-0.001458244;31
29;1;-0.006706449;31
29;1;0.011049268;31
29;1;0.000247637;31
29;1;0.004484659;31
29;1;-0.001078628;31
29;1;8.97E-05;31
29;1;-0.007319225;31
29;1;0.002154927;31
29;1;0.003409822;31
29;1;-0.001193177;31
29;1;0.006739881;31
29;1;-0.00606101;31
29;1;0.002446511;31
29;1;0.072147938;31
